outcome_id,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,outcome_order,outcome_category_if_stated,text_exact,verb_or_action,knowledge_area_candidate,source_file,confidence,notes
OMA042_v01_LO_010,OMA042_LO_010,baseline,OMA042,OMA042_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA042,Omvårdnad och folkhälsoarbete samt ledning och utveckling inom distriktssköterskans ansvarsområde,12,Värderingsförmåga och förhållningssätt,visa fördjupad förmåga att identifiera sina behov av ytterligare kunskap och att fortlöpande utveckla sin kompetens inom primärvård,visa,primärvård,Kurs5_Distrikt_OMA042.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA042_v01_LO_011,OMA042_LO_011,baseline,OMA042,OMA042_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA042,Omvårdnad och folkhälsoarbete samt ledning och utveckling inom distriktssköterskans ansvarsområde,13,Värderingsförmåga och förhållningssätt,"analysera, relatera och diskutera tillimpning av vårdpedagogisk förmåga distriktssköterskans ansvarsområde",analysera,undervisning/vårdpedagogik,Kurs5_Distrikt_OMA042.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA042_v01_LO_012,OMA042_LO_012,baseline,OMA042,OMA042_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA042,Omvårdnad och folkhälsoarbete samt ledning och utveckling inom distriktssköterskans ansvarsområde,14,Värderingsförmåga och förhållningssätt,"visa förmåga att analysera tecken på mäns våld mot kvinnor och våld i nära relationer, våldets möjliga orsaker, konsekvenser och inverkan på jämställdhet samt diskutera och relatera till gällande regelverk inom området + modeller och metoder för hälsofrämjande och förebyggande folkhälsoarbete + nationella och internationella strategier i hälsoarbete + hälso- och sjukvårdsrådgivning, telefonrådgivning och vård på distans + hälsofrämjande omvårdnad vid folksjukdomar och olika komplexa och långvariga sjukdomstillstånd + jämställdhet i relation till hälsa, omvårdnad och folkhälsoarbete > etiskt förhållningssätt i mötet med patienter, närstående och + evidensbaserad omvårdnad > relevanta författningar + ledarskap, kommunikation och konfliktlösning > modeller och arbetssätt vid förbätsringsarbete och kvalietsutveckling + implementering av evidensbaserad vård + mäns våld mot kvinnor och våld i nära relation samt våldets konsekvenser bese ledung soocsievylaousiearasOMADEZNvald Fam -202E 09.02 --- OCR page 3 --- + vårdpedagogik",visa,juridik/författningar; kommunikation; ledning/organisation,Kurs5_Distrikt_OMA042.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_LO_001,OMA709_LO_001,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,2,Färdighet och förmåga,visa fördjupad metodkunskap Inom huvudområdet för utbildningen,visa,missing,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_LO_002,OMA709_LO_002,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,3,Färdighet och förmåga,visa förmåga att integrera kunskap och självständigt identifiera och formulera en problemställning utifrån aktuelit forskningsläge och teorier med relevans för huvudområdet bese dodung soocsievylaousiearasOMA7OS vald Fam-2026 09.02 --- OCR page 2 ---,visa,missing,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_LO_003,OMA709_LO_003,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,4,Färdighet och förmåga,"visa förmåga att argumentera för val av vetenskaplig metod, dess relevans för valt problemområde och forskningsetiska överväganden",visa,missing,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_LO_004,OMA709_LO_004,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,5,Färdighet och förmåga,"visa förmåga att skriftligt redogöra för resultatet €, visa förmåga att diskutera och relatera resultatet till tidigare forskning samt relevant teori eller modell samt argumentera för slutsatser",visa,missing,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_LO_005,OMA709_LO_005,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,7,Färdighet och förmåga,visa förmåga att med adekvata metoder genomföra och rapportera samt försvara ett examensarbete inom givna tidsramar,visa,examensarbete,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_LO_006,OMA709_LO_006,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,8,Värderingsförmåga och förhållningssätt,"tillämpa förvärvade kunskaper om vetenskapsteori och Vvetenskapsmetodik genom en kritisk granskning av ett annat examensarbete och en argumenterande dialog med författarna till arbetet + 95. visa förmåga att inom examensarbetet göra bedömningar med hänsyn till relevanta vetenskapliga, samhälleliga och etiska aspekter",tillämpa,etik; examensarbete,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA709_v01_LO_007,OMA709_LO_007,baseline,OMA709,OMA709_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning distriktssköterska,Avancerad nivå,OMA709,Examensarbete inom distriktssköterskans kunskapsområde,10,Värderingsförmåga och förhållningssätt,visa insikt om vetenskapens möjligheter och begränsningar och examensarbetets styrkor och svagheter Ni. visa förmåga att identifiera behov av ytterligare kunskap inom området och kliniska tillämpningar utifrån examensarbetets huvudresultat Kurser,visa,missing,Kurs6_Distrikt_OMA709.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA131_v01_LO_001,OMA131_LO_001,baseline,OMA131,OMA131_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA131,Gerontologisk omvårdnad,2,missing,"visa fördjupad kunskap, självkännedom och empati samt förmåga att beskriva och diskutera begrepp inom gerontologisk omvårdnad ifrån samhälleliga och etiska aspekter, samt betydelsen för yrkesutövningen och utvecklandet av den egna kompetensen",visa,etik,Kurs1_äldre_OMA131.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA131_v01_LO_002,OMA131_LO_002,baseline,OMA131,OMA131_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA131,Gerontologisk omvårdnad,3,missing,visa fördjupad kunskap och förmåga att självständigt bedöma och observera äldres behov av vård och rehabilitering,visa,missing,Kurs1_äldre_OMA131.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA131_v01_LO_003,OMA131_LO_003,baseline,OMA131,OMA131_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA131,Gerontologisk omvårdnad,4,missing,planera och samordna omvårdnadsåtgärder samt vårdpedagogiskt Stödja äldre och dess närstående till ett fysiskt och psykiskt gott irande,planera,missing,Kurs1_äldre_OMA131.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA131_v01_LO_004,OMA131_LO_004,baseline,OMA131,OMA131_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA131,Gerontologisk omvårdnad,5,missing,kritiskt bearbeta insamlad data om äldres livslopp i relation till specialistsjuksköterskans yrkesutövning och tidigare forskning bese dodung soocsievylsousiearasOMAIS INvald tam -2022-08-29 --- OCR page 2 ---,kritiskt,missing,Kurs1_äldre_OMA131.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA131_v01_LO_005,OMA131_LO_005,baseline,OMA131,OMA131_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA131,Gerontologisk omvårdnad,6,missing,"med ett professionellt förhållningssätt bedöma, planera, genomföra och utvärdera omvårdnadsåtgärder I arbetet med äldre och deras närstående",med,missing,Kurs1_äldre_OMA131.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA131_v01_LO_006,OMA131_LO_006,baseline,OMA131,OMA131_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA131,Gerontologisk omvårdnad,7,missing,"beskriva och kritiskt diskutera fördelar, risker och etiska aspekter med användning av välfärdsteknik inom vård och omsorg för äldre personer, utifrån ett individ, anhörig- och vårdpersonalperspektiv + teorier om åldrandet + begrepp inom gerontologi samhällsnivå ifrån individ-, organisation- och + att åldras i ett livsloppsperspektiv + prevention och hälsopromotion + klinisk bedömning av äldre personers hälsotillstånd i olika Uvssituationer dialog med den äldre och närstående om den äldres hälsotillstånd -välfärdsteknik",beskriva,etik; digitalisering/e-hälsa,Kurs1_äldre_OMA131.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA132_v01_LO_001,OMA132_LO_001,baseline,OMA132,OMA132_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA132,Omvårdnad - Vetenskaplig metod och teori avancerad nivå,3,missing,"identifiera, motivera och tillämpa forsknings- och forskaretik A.systematiskt söka samt värdera kvaliteten på vetenskapliga artiklar med kvalitativ och kvantitativ ansats bese dodung soocsievylaousiearss OM AI ZNvald tom -2022-08-209 --- OCR page 2 ---",identifiera,forskaretik,Kurs2_äldre_OMA132.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA133_v01_LO_001,OMA133_LO_001,baseline,OMA133,OMA133_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA133,Äldres sjukdomar - vård och behandling,2,missing,visa fördjupad kunskap och förmåga att identifiera äldre individers symptom vid ohälsa.,visa,missing,Kurs3_äldre_OMA133.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA133_v01_LO_002,OMA133_LO_002,baseline,OMA133,OMA133_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA133,Äldres sjukdomar - vård och behandling,3,missing,"redogöra för och reflektera över specialistsjuksköterskans ansvarsområde vid äldres behov av vård, behandling och rehabilitering.",redogöra,missing,Kurs3_äldre_OMA133.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA133_v01_LO_003,OMA133_LO_003,baseline,OMA133,OMA133_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA133,Äldres sjukdomar - vård och behandling,4,missing,självständigt tillämpa och värdera olika kliniska bedömningsmetoder/bedömningsinstrument.,självständigt,missing,Kurs3_äldre_OMA133.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA133_v01_LO_004,OMA133_LO_004,baseline,OMA133,OMA133_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA133,Äldres sjukdomar - vård och behandling,5,missing,"visa fördjupad vårdpedagopisk förmåga i handledning och samtal med. kollegor, äldre person och närstående bee dodung soocsievylsousiearas OM ATS SNvald tam202301-16 --- OCR page 2 ---",visa,missing,Kurs3_äldre_OMA133.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA133_v01_LO_005,OMA133_LO_005,baseline,OMA133,OMA133_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA133,Äldres sjukdomar - vård och behandling,6,missing,"visa förmåga att förklara patofysiologi, bedöma symtom, planera för prevention, vård och behandung vid olika komplexa och långvariga Sjukdomstillstånd vanligt förekommande hos äldre",visa,missing,Kurs3_äldre_OMA133.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA133_v01_LO_006,OMA133_LO_006,baseline,OMA133,OMA133_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA133,Äldres sjukdomar - vård och behandling,7,missing,"med ett professionellt förhållningssätt bedöma, planera, genomföra och utvärdera omvårdnadsåtgärder i arbetet med äldre och deras närstående med särskilt beaktande av etiska aspekter + vanligt förekommande sjukdomar och hälsoproblem hos äldre + Klinisk bedömning med stöd av bedömningsinstrument -vårdoedagogik + komplexa bedömningar inom en begränsad tidsram + evidensbaserade omvårdnadsåtgärder",med,etik,Kurs3_äldre_OMA133.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVA308_v01_LO_001,MVA308_LO_001,baseline,MVA308,MVA308_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,MVA308,Geriatrisk farmakologi och delegering,2,missing,värdera läkemedelsbehandling utifrån fysiologisk förändringar som orsakar farmakodynamiska och farmakokinetiska förändringar hos äldre patienter och motivera varför vissa läkemedel är olämpliga för denna patientgrupp,värdera,läkemedel/farmakologi,Kurs4_äldre_MVA308.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVA308_v01_LO_002,MVA308_LO_002,baseline,MVA308,MVA308_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,MVA308,Geriatrisk farmakologi och delegering,3,missing,kritiskt reflektera kring läkemedelsbehandling hos äldre och identifiera läkemedelsrelaterade problem såsom biverkningar och läkemedelsinteraktioner utifrån läkemedelslista och läkemedelsgenomgång.,kritiskt,missing,Kurs4_äldre_MVA308.pdf,medium,extraction_method=ocr_swe_70dpi_cached
MVA308_v01_LO_003,MVA308_LO_003,baseline,MVA308,MVA308_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,MVA308,Geriatrisk farmakologi och delegering,4,missing,visa kunskap om författningar gällande delegering utifrån de förutsätsningar som gäller inom respektive kompetensområde samt planera och utvärdera utbildning av och bedörna vårdpersonals kompetens för att erhålla delegering bese dodung aooceievylsousiearssMVAJOS val fo 2023-01-16 --- OCR page 2 --- + farmakodynamiska och farmakokinetiska förändringar + läkemedelsrelaterade problem + författning för delegering + utbildning av övrig vårdpersonal för delegering.,visa,juridik/författningar; delegering,Kurs4_äldre_MVA308.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA135_v01_LO_001,OMA135_LO_001,baseline,OMA135,OMA135_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA135,"Palliativ vård, omvårdnad och avancerad hemsjukvård av äldre i livets slut",1,missing,med utgångspunkt från centrala etiska begrepp och principer samt palliativ vårdfilosofi självständigt beskriva och reflektera över (omvårdnaden av äldre personer i livets slutskede och i palliativ vård relaterat till den äldre personens unika behov och upplevelser,med,etik; palliativ vård,Kurs5_äldre_OMA135.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA135_v01_LO_002,OMA135_LO_002,baseline,OMA135,OMA135_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA135,"Palliativ vård, omvårdnad och avancerad hemsjukvård av äldre i livets slut",2,missing,reflektera över och tillämpa ett etiskt förhållningssätt I etiskt komplexa situationer vid vård av äldre i livets slutskede,reflektera,missing,Kurs5_äldre_OMA135.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA135_v01_LO_003,OMA135_LO_003,baseline,OMA135,OMA135_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA135,"Palliativ vård, omvårdnad och avancerad hemsjukvård av äldre i livets slut",3,missing,självständigt identifiera problem och kritiskt analysera individuella behov och resurser vid palliativ omvårdnad och I livets slutskede I samråd med den äldre personen och dess närstående,självständigt,missing,Kurs5_äldre_OMA135.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA135_v01_LO_004,OMA135_LO_004,baseline,OMA135,OMA135_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA135,"Palliativ vård, omvårdnad och avancerad hemsjukvård av äldre i livets slut",4,missing,"självständigt planera, genomföra och utvärdera den palliativa ömvårdnaden och i Uvets slutskede i samråd med den äldre bese dodung sooceievylaousiearas OMA TS Svalt tom -2023-08-28 --- OCR page 2 --- personen och dess närstående",självständigt,missing,Kurs5_äldre_OMA135.pdf,medium,extraction_method=ocr_swe_70dpi_cached
OMA135_v01_LO_005,OMA135_LO_005,baseline,OMA135,OMA135_v01,1,yes,Specialistsjuksköterskeprogrammet - inriktning vård av äldre,Avancerad nivå,OMA135,"Palliativ vård, omvårdnad och avancerad hemsjukvård av äldre i livets slut",5,missing,redogöra för relevanta lagar och författningar samt beskriva hantering av medicinteknisk utrustning inom avancerad hemsjukvård för äldre etiska begrepp och principer palliativ vårdfilosofi lagar och författningar -delogoring hantering av medicinteknisk istning,redogöra,etik; juridik/författningar; hemsjukvård,Kurs5_äldre_OMA135.pdf,medium,extraction_method=ocr_swe_70dpi_cached
